,Keyword,Source,Author,Title,URL,Text,Published,compound score,negative score,positive score,neutral score,Overall Sentiment,Source Bias
56,immigrant,NBC News,Nicole Acevedo,"Latino workers are at increased risk of dying on the job, new report says",https://www.nbcnews.com/news/latino/latino-workers-are-increased-risk-dying-job-new-report-says-n1242284,"Latino workers, especially whose who are immigrants, continue to be at increased risk of dying on the job, according to a new report published Tuesday by the American Federation of Labor and Congress… [+3305 chars]",2020-10-06T19:03:52Z,0.0,0.13,0.13,0.741,0,-2.1
57,immigrant,NBC News,Chloe Atkins,Maryland council member loses six family members to Covid-19,https://www.nbcnews.com/news/us-news/coronavirus-claims-lives-six-members-one-family-infects-14-others-n1242738,"A Prince George's County council member in Maryland is grappling with loss and grief after Covid-19 killed six members of her extended family and infected 16 others.
Council member Deni Taveras, who… [+2568 chars]",2020-10-09T22:34:50Z,-0.3182,0.223,0.0,0.777,-1,-2.1
58,immigrant,NBC News,Raul A. Reyes,A voice for the 'excluded' and 'oppressed': Latinos remember Justice Ruth Bader Ginsburg,https://www.nbcnews.com/news/latino/voice-excluded-oppressed-latinos-remember-justice-ruth-bader-ginsburg-n1240548,Latino civic and advocacy groups have joined in the outpouring of sympathy over the passing of Supreme Court Justice Ruth Bader Ginsburg. The pioneering jurist died at her home in Washington on Septe… [+4348 chars],2020-09-19T17:55:00Z,0.5267,0.0,0.236,0.764,1,-2.1
59,immigrant,NBC News,"Janet Alvarez, CNBC","Amid Covid crisis, these Latino businesses are thriving",https://www.nbcnews.com/news/latino/amid-covid-crisis-these-latino-businesses-are-thriving-strengthening-their-n1242456,"When Jennifer Rodriguez relocated to Philadelphia in the late 90s, the once-bustling South Philly neighborhood of Italian Market was in decay.
It was a place experiencing disinvestment, and many won… [+9056 chars]",2020-10-07T20:28:10Z,-0.6249,0.369,0.0,0.631,-1,-2.1
60,immigrant,NBC News,Danielle Campoamor,It's a mistake to compare ICE's 'mass hysterectomies' to Nazi experiments. Here's why.,https://www.nbcnews.com/think/opinion/mass-hysterectomies-ice-happened-trump-s-watch-they-re-america-ncna1240238,"On Tuesday evening, a harrowing report surfaced after a nurse in Georgia, Dawn Wooten, accused Immigrant and Customs Enforcement officials at the Irwin County Detention Center of denying detainees th… [+5388 chars]",2020-09-16T20:46:00Z,-0.34,0.179,0.0,0.821,-1,-2.1
61,immigrant,NBC News,Reuters,German police officers suspended for sharing pictures of Hitler,https://www.nbcnews.com/news/world/german-police-officers-suspended-sharing-pictures-adolf-hitler-n1240247,"DUESSELDORF, Germany - Twenty-nine police officers have been suspended in Germany for sharing pictures of Adolf Hitler and doctored depictions of refugees in gas chambers on their mobile phones, offi… [+1657 chars]",2020-09-16T18:46:38Z,-0.0772,0.24,0.217,0.5429999999999999,0,-2.1
62,immigrant,NBC News,Kimmy Yam,"Asian American voters support Biden at 54% and Trump at 30%, but numbers don't tell full story",https://www.nbcnews.com/news/asian-america/asian-american-voters-support-biden-54-trump-30-numbers-don-n1240263,"With less than two months until the presidential election, Asian American and Pacific Islander voters are favoring Democratic candidate Joe Biden, according to a survey published Tuesday that examine… [+6756 chars]",2020-09-16T22:57:49Z,0.2144,0.0,0.104,0.8959999999999999,1,-2.1
63,immigrant,NBC News,Deepa Shivaram,"Change or keep your name? For 'Kamala,' 'Nikki,' others, a story of identity, culture and power",https://www.nbcnews.com/news/asian-america/change-or-keep-your-name-kamala-nikki-others-story-identity-n1240646,"More than a month after Joe Biden selected Kamala Harris as his vice presidential pick, Donald Trump is still asking how to pronounce her name.
After having referred to her as ""ka-MA-la"" at a rally … [+6453 chars]",2020-09-22T14:13:29Z,0.0,0.0,0.0,1.0,0,-2.1
64,immigrant,NBC News,Ludwig Hurtado,"Garment workers, paid by the piece, say they'll fight to change the system",https://www.nbcnews.com/news/latino/garment-workers-paid-piece-say-they-ll-keep-fighting-change-n1237810,"California garment worker Santa Son had hoped this was the year the state Legislature would end a system that pays her and other workers for the number of items they make not the hours they work.
So… [+5815 chars]",2020-09-18T00:27:37Z,-0.3818,0.17800000000000002,0.0,0.8220000000000001,-1,-2.1
65,immigrant,NBC News,Sahil Kapur,Pence and Harris reflect America's demographic transformation,https://www.nbcnews.com/politics/2020-election/mike-pence-kamala-harris-reflect-america-s-demographic-transformation-n1242434,"WASHINGTON When Americans tune in to watch Vice President Mike Pence debate Sen. Kamala Harris, D-Calif., theyll be watching a living encapsulation of the countrys demographic transformation over the… [+4807 chars]",2020-10-07T18:54:00Z,0.0,0.0,0.0,1.0,0,-2.1
66,immigrant,NBC News,The Associated Press,Latino construction workers have fueled the building boom—at a price,https://www.nbcnews.com/news/latino/latino-construction-workers-have-enabled-construction-boom-cost-documentary-shows-n1240027,"RIO RANCHO, N.M. Since the Great Recession, cities like Dallas, Houston, Phoenix, and Hobbs, New Mexico, have seen construction booms. Homes and skyscrapers have popped up almost overnight thanks to … [+2063 chars]",2020-09-14T16:13:13Z,0.0,0.0,0.0,1.0,0,-2.1
67,immigrant,NBC News,Saloni Gajjar,"Asian Twitter, Black Twitter joke about Harris' disapproving auntie vibe",https://www.nbcnews.com/news/asian-america/asian-twitter-black-twitter-joke-about-harris-disapproving-auntie-vibe-n1242583,Sen. Kamala Harris' facial expressions while Vice President Mike Pence was responding to questions about the administration's Covid-19 response during Wednesday's debate were a hit across social medi… [+2557 chars],2020-10-08T15:27:00Z,0.29600000000000004,0.0,0.196,0.804,1,-2.1
68,immigrant,NBC News,Reuters and Kalhan Rosenblatt,Twitter users flood #ProudBoys hashtag with gay pride images,https://www.nbcnews.com/feature/nbc-out/twitter-users-flood-proudboys-hashtag-gay-pride-images-n1242101,"Twitter users are flooding the #ProudBoys hashtag on social media with images of LGBTQ pride, displacing posts made by neo-Nazis and white supremacists using the tag.
Proud Boys, a far-right group f… [+3127 chars]",2020-10-05T13:06:13Z,0.34,0.0,0.231,0.769,1,-2.1
69,immigrant,NBC News,Alicia Victoria Lozano,"At 68, this Mexican immigrant is still fighting fires and picking fruit",https://www.nbcnews.com/news/us-news/firefighting-one-season-picking-fruit-next-68-year-old-immigrant-n1241754,The adult children of Heriberto Carrillo anxiously waited by their phones after news broke last month that a U.S. Forest Service firefighter had died battling a Southern California blaze ignited by a… [+4739 chars],2020-10-03T10:00:06Z,-0.3612,0.185,0.0,0.815,-1,-2.1
70,immigrant,NBC News,Suzanne Gamboa and Reuters,Court rules Trump can end Temporary Protected Status for immigrant families,https://www.nbcnews.com/news/latino/court-rules-trump-can-end-temporary-protected-status-immigrant-families-n1240072,"A U.S. appeals court on Monday decided President Donald Trump can phase out protections for hundreds of thousands of families that have been living and working legally in the U.S., many for decades.… [+3978 chars]",2020-09-14T20:27:20Z,0.4404,0.0,0.225,0.775,1,-2.1
71,immigrant,NBC News,Saloni Gajjar,"Harris could boost Asian American turnout, study says",https://www.nbcnews.com/news/asian-america/kamala-harris-could-boost-asian-american-voter-turnout-researchers-say-n1242333,"Veronica Hossain registered to vote for the first time during the 2008 presidential election because she wanted to vote for Barack Obama. As an Indo-Carribean American, she didnt want to miss the opp… [+4596 chars]",2020-10-07T20:22:13Z,0.4019,0.0,0.278,0.722,1,-2.1
72,immigrant,NBC News,Kimmy Yam,'Over the Moon' producer on why Asian representation is in the details,https://www.nbcnews.com/news/asian-america/over-moon-producer-why-asian-representation-details-n1241248,"Initially, one of the board artists for the upcoming animated Netflix film Over The Moon, sketched the main character Fei Feis parents kissing.
But Peilin Chou, the films producer, wasnt going to le… [+4760 chars]",2020-09-28T16:42:00Z,0.0,0.0,0.0,1.0,0,-2.1
73,immigrant,NBC News,Reuters,Greek court rules far-right Golden Dawn leaders ran a crime group,https://www.nbcnews.com/news/world/greek-court-rules-far-right-golden-dawn-leaders-ran-crime-n1242377,"ATHENS Leaders of Greece's far-right Golden Dawn, the country's third most popular party in parliament during the debt crisis, were guilty of running a criminal group, a Greek appeals court ruled on … [+2728 chars]",2020-10-07T10:48:33Z,-0.5423,0.28,0.0,0.72,-1,-2.1
74,immigrant,NBC News,The Associated Press,"Guatemala says it will detain, return new migrant caravan from Honduras",https://www.nbcnews.com/news/latino/guatemala-says-it-will-detain-return-new-migrant-caravan-honduras-n1241811,"MORALES, GuatemalaGuatemala vowed to detain and return members of a new caravan of about 2,000 migrants that set out from neighboring Honduras in hopes of reaching the United States, saying they repr… [+6036 chars]",2020-10-02T13:47:09Z,-0.4215,0.219,0.0,0.7809999999999999,-1,-2.1
75,immigrant,NBC News,The Associated Press,"Despite coronavirus impact, U.S. Mexican workers send big amounts of money back home",https://www.nbcnews.com/news/latino/despite-coronavirus-impact-u-s-mexican-workers-send-big-amounts-n1241794,"The coronavirus pandemic stopped work for nearly a month at the California farm where Luis earns $80 a day picking tomatoes, but that didnt stop him from sending $800 to family in Mexico.
The money … [+5491 chars]",2020-10-02T12:36:32Z,0.0,0.0,0.0,1.0,0,-2.1
76,immigrant,NBC News,Deepa Shivaram and Marianna Sotomayor,"Kamala Harris uses personal story to court recent immigrants, communities of color",https://www.nbcnews.com/politics/2020-election/kamala-harris-uses-personal-story-court-recent-immigrants-communities-color-n1240703,"WASHINGTON Sen. Kamala Harris has hewed mostly to campaign events outside the glaring spotlight of the day-to-day news cycle since becoming the Democratic vice presidential nominee last month, ventur… [+5542 chars]",2020-09-22T16:10:00Z,0.0,0.0,0.0,1.0,0,-2.1
77,immigrant,NBC News,Kimmy Yam,Kamala Harris and a history of trying to define 'Asian American',https://www.nbcnews.com/news/asian-america/kamala-harris-history-trying-define-asian-american-n1242200,"The identity of Sen. Kamala Harris, who will debate Vice President Mike Pence on Wednesday, is part of a long discussion of who gets to be considered Asian American and who is too often left out of t… [+10950 chars]",2020-10-06T19:40:44Z,0.0,0.0,0.0,1.0,0,-2.1
78,immigrant,NBC News,Lakshmi Gandhi,"In many Asian languages, 'LGBTQ' doesn't translate. Here's how some fill the gaps.",https://www.nbcnews.com/news/asian-america/many-asian-languages-lgbtq-doesn-t-translate-here-s-how-n1242314,"For writer and artist Trung Le Nguyen, sharing stories was always a way for his family to learn and grow together.
Nguyen, who was born in a Vietnamese refugee camp in the Philippines, moved to the … [+8354 chars]",2020-10-10T13:38:59Z,0.0,0.0,0.0,1.0,0,-2.1
79,immigrant,NBC News,Suzanne Gamboa,"Latino voters, activists say Ginsburg replacement fight will rally Democrats, Republicans",https://www.nbcnews.com/news/latino/latino-voters-activists-say-ginsburg-replacement-fight-will-rally-democrats-n1240763,"Activists working to get more Latinos out to vote often try to help people understand how choosing a president affects what happens in Congress and the courts. As the elections approach, they have a … [+5955 chars]",2020-09-23T11:02:00Z,-0.3818,0.206,0.0,0.794,-1,-2.1
80,immigrant,NBC News,Kimmy Yam,Eddie Van Halen endured a 'horrifying racist environment' before becoming a rock legend,https://www.nbcnews.com/news/asian-america/eddie-van-halen-endured-horrifying-racist-environment-becoming-rock-legend-n1242663,"Music fans around the world are mourning the loss of iconic Van Halen rock star Eddie Van Halen. And while many today honor his legacy as one of the all-time greatest guitarists, fans are also highli… [+3629 chars]",2020-10-09T13:27:36Z,-0.8271,0.461,0.0,0.539,-1,-2.1
81,immigrant,NBC News,Kimmy Yam,"73% of young Asian American voters support Biden, poll shows",https://www.nbcnews.com/news/asian-america/73-young-asian-american-voters-support-biden-aren-t-so-n1241124,"For Charles Vaaler, a 19-year-old Korean American student at Occidental College in Los Angeles, the election weighs heavily on his mind. Justice Ruth Bader Ginsburgs death last week, leading to a vac… [+8346 chars]",2020-09-25T18:49:00Z,0.4019,0.0,0.231,0.769,1,-2.1
82,immigrant,NBC News,Luisita Lopez Torregrosa,Why so many Latinos still love Trump,https://www.nbcnews.com/think/opinion/trump-has-latino-voter-support-s-strong-ever-why-haven-ncna1240168,"Among the many unsavory details in ""Disloyal: A Memoir,"" a new book by President Donald Trump's former personal lawyer and fixer Michael Cohen, is his recollection of Trump's unvarnished views of Lat… [+8979 chars]",2020-09-16T08:30:00Z,0.6369,0.0,0.412,0.588,1,-2.1
83,immigrant,NBC News,Chima El Bialy,Black people in Paris recognized the injustice exposed after George Floyd's death,https://www.nbcnews.com/news/world/france-george-floyd-s-death-fueled-protest-movement-against-police-n1239458,"The scene was shockingly familiar. A white police officer placed his knee on the neck of a black man pinned to the ground.
This arrest took place not on the streets of a city in the United States bu… [+7598 chars]",2020-09-11T09:04:53Z,-0.836,0.4970000000000001,0.0,0.503,-1,-2.1
84,immigrant,NBC News,Hanna Park,'A sad and glorious history': One of NYC's last Chinese hand laundries closes,https://www.nbcnews.com/specials/one-of-new-york-city-last-chinese-hand-laundries-closes/,"By Hanna ParkOct. 9, 2020
For more than half a century, residents of Manhattan's East Village neighborhood would pick up their freshly starched shirts in flimsy plastic bags from Sun's Laundry. The … [+7122 chars]",2020-10-09T16:06:11Z,0.6486,0.151,0.361,0.488,1,-2.1
85,immigrant,NBC News,Julianne McShane,Why Kamala Harris' nomination is pushing this academic idea further into the mainstream,https://www.nbcnews.com/news/nbcblk/why-kamala-harris-nomination-pushing-academic-idea-further-mainstream-n1240717,"When law professor Kimberlé Crenshaw introduced the concept of ""intersectionality"" in a 1989 law journal article to describe how various forms of oppression based on categories of identity like racis… [+15116 chars]",2020-09-22T15:44:47Z,0.0,0.0,0.0,1.0,0,-2.1
